input_detx,input_dety,corrected_detx,corrected_dety
-24.3341469898423,-4.89892398923989,-1.390614,-1.6687368
-22.4614443864109,-2.47689976899769,-1.390614,-1.390614
-20.5460282312304,0.142876428764288,-1.390614,-1.1124912
-18.703365084665,2.76665266652667,-1.390614,-0.8343684
-17.0226487228429,5.2040520405204,-1.390614,-0.5562456
-15.282122796623,7.71057710577106,-1.390614,-0.2781228
-13.4826497254137,10.2316023160232,-1.390614,2.17831774832563e-17
-11.5363440419326,12.8830038300383,-1.390614,0.2781228
-9.53462109851806,15.5422804228042,-1.390614,0.5562456
-7.44660647969055,18.2984329843298,-1.390614,0.8343684
-5.29936903456975,21.0649606496065,-1.390614,1.1124912
-3.68350636392255,23.0609806098061,-1.390614,1.390614
-20.787717846097,-6.63906639066391,-1.1124912,-1.6687368
-19.3527853085552,-4.06654066540665,-1.1124912,-1.390614
-17.8439283260318,-1.44951449514495,-1.1124912,-1.1124912
-16.2524529275382,1.22076220762208,-1.1124912,-0.8343684
-14.5957732580503,3.70753707537075,-1.1124912,-0.5562456
-12.8556485446712,6.12468624686247,-1.1124912,-0.2781228
-11.0168456261858,8.5439604396044,-1.1124912,1.02586482113265e-17
-9.02862942537064,11.0781107811078,-1.1124912,0.2781228
-6.92891924971103,13.6785117851179,-1.1124912,0.5562456
-4.87389406836288,16.2554125541255,-1.1124912,0.8343684
-2.80098972745188,19.0348153481535,-1.1124912,1.1124912
-1.0265285612144,21.3478384783848,-1.1124912,1.390614
-17.9506523294492,-8.05245552455525,-0.8343684,-1.6687368
-16.5368791940632,-5.51218012180122,-0.8343684,-1.390614
-15.1070994425423,-3.04228042280423,-0.8343684,-1.1124912
-13.576246953931,-0.463754637546375,-0.8343684,-0.8343684
-11.9986900303049,2.09964599645996,-0.8343684,-0.5562456
-10.2971920852695,4.52942029420294,-0.8343684,-0.2781228
-8.45111803305364,6.89419394193942,-0.8343684,-1.60121555322948e-17
-6.44733303768606,9.35784357843578,-0.8343684,0.2781228
-30.372770980813,-6.34835689244871,-1.67021635025064,-2.03606105515239
22.2627968986579,14.2599019230437,0.994257853822355,1.9997344807873
15.1810046265592,8.96072482192728,0.77077663366712,1.24577958010052
22.7412900191078,-8.65629896100624,2.21634428857483,0.172284706385035
3.17263837974277,5.84844330416414,0.0938386825921778,0.48228179627451
-27.6988719893046,-2.43636447564263,-1.69016307621388,-1.60117517245988
-17.9672444867201,9.50531700392098,-1.70106165976073,-0.274381885633021
-17.2830048481045,8.37127959707169,-1.58453308663529,-0.327505142802512
6.74687379777276,-27.8357466875584,1.96193558394315,-2.23868666371303
6.20664511361396,-15.4842372085991,1.30840345165173,-1.19467518380462
-26.1730731980815,6.29393025961537,-2.13010726356609,-0.905611533171858
-5.46340259273102,-24.5184282722309,0.733891946322618,-2.5144879079967
9.28501513167819,2.81643518480548,0.706684218933109,0.536951989558131
23.2216833429527,7.93076156098168,1.42504770045192,1.54931848147675
-4.64954119241412,-19.8576840398896,0.626619594233354,-2.09065704881397
13.0751173746917,-2.61601371627298,1.25737018472741,0.257449883792673
-29.0908870752748,-16.8104473175489,-1.16319345768597,-2.85902009019816
25.661540104977,16.0079872304919,1.1457582032449,2.29896244579439
0.715318450968915,-21.6349651032773,1.09616679252669,-1.97947165158905
13.9531774811207,27.2914087072432,-0.424922975912526,2.43293439998805
-0.924668012238584,-4.93860071890398,0.335733011331147,-0.614396232197408
-24.6684383113076,3.2209177276205,-1.83721332803886,-1.05705760256049
-12.5430750745071,-14.7176801946235,-0.136711773527355,-2.00948365441122
9.76658762179888,-8.76654766865923,1.31429590543414,-0.434101343741939
-13.2039351761495,-11.2380752379691,-0.327208671398433,-1.73775938323357
-18.5945713965525,16.9359354772307,-2.13629456007629,0.218946267352943
-18.1646140300622,22.4252523646831,-2.34899434470045,0.602727859783947
21.3827787453039,-12.8996180031327,2.26243843071665,-0.250603796569561
10.6029155225386,17.3638192891311,-0.0640647744866032,1.62449816765501
-10.7572121318025,6.58488815730303,-0.983521292146568,-0.140174837005755
18.3486340912605,-22.2859782013074,2.45593788966667,-1.1819994326245
